'100EAD8CE0','EURJPY',127.100,0,'Sell',735000,0,'2021-02-01 00:00:59.005','InProgress','note9','tag7;'
'100EAA37BD','EURCAD',1.55205,1.55273,'Sell',829000,752000,'2021-02-01 00:01:02.407','PartialFill','note10','tag6;tag8;tag18;tag20;'
'100EB77D9D','AUDUSD',0.76410,0,'Sell',456000,0,'2021-02-01 00:01:02.815','InProgress','note16','tag14;'
'1001D6019E','EURAUD',1.58800,0,'Sell',760000,0,'2021-02-01 00:01:02.835','Cancel','note16','tag20;'
'100EB81144','GBPJPY',143.470,0,'Sell',327000,0,'2021-02-01 00:01:03.829','New','note15','tag3;tag8;'
'100EAD8CE0','EURJPY',127.100,127.190,'Sell',735000,735000,'2021-02-01 00:01:04.033','Fill','note9','tag7;'
'100EB6127D','USDJPY',104.740,0,'Buy',537000,0,'2021-02-01 00:01:05.232','Cancel','note12','tag3;tag4;tag17;'
'100EADF619','USDCAD',1.27900,0,'Buy',326000,0,'2021-02-01 00:01:05.263','Cancel','note18','tag1;'
'100EAD8CE0','EURJPY',127.100,127.190,'Sell',735000,735000,'2021-02-01 00:01:05.286','Done','note9','tag7;'
'100EB6127D','USDJPY',104.740,0,'Buy',537000,0,'2021-02-01 00:01:06.163','Done','note12','tag3;tag4;tag17;'
'100EB77D9D','AUDUSD',0.76410,0,'Sell',456000,0,'2021-02-01 00:01:06.875','Cancel','note16','tag14;'
'100EADF619','USDCAD',1.27900,0,'Buy',326000,0,'2021-02-01 00:01:08.350','Done','note18','tag1;'
'1001D6019E','EURAUD',1.58800,0,'Sell',760000,0,'2021-02-01 00:01:09.375','Done','note16','tag20;'
'1001DEA4AB','GBPJPY',143.470,0,'Sell',861000,0,'2021-02-01 00:01:09.449','InProgress','note20','tag2;tag6;tag14;tag16;tag18;tag20;'
'100EAA37BD','EURCAD',1.55205,1.55273,'Sell',829000,752000,'2021-02-01 00:01:09.536','Done','note10','tag6;tag8;tag18;tag20;'
'100EB81144','GBPJPY',143.470,0,'Sell',327000,0,'2021-02-01 00:01:09.553','InProgress','note15','tag3;tag8;'
'100EB77D9D','AUDUSD',0.76410,0,'Sell',456000,0,'2021-02-01 00:01:09.810','Done','note16','tag14;'
'100EBDC83F','CADJPY',81.8800,0,'Sell',545000,0,'2021-02-01 00:01:11.452','New','note14','tag6;tag7;tag13;tag16;tag18;tag20;'
'1001DEA4AB','GBPJPY',143.470,143.380,'Sell',861000,861000,'2021-02-01 00:01:12.678','Fill','note20','tag2;tag6;tag14;tag16;tag18;tag20;'
'100EC5864E','AUDJPY',80.0300,0,'Sell',661000,0,'2021-02-01 00:01:13.559','New','note3','tag3;tag7;tag10;tag15;tag17;'
'100EBDC83F','CADJPY',81.8800,0,'Sell',545000,0,'2021-02-01 00:01:16.275','InProgress','note14','tag6;tag7;tag13;tag16;tag18;tag20;'
'1001DF84FF','USDCAD',1.27900,0,'Sell',688000,0,'2021-02-01 00:01:16.652','InProgress','note9','tag6;tag12;'
'1001DEA4AB','GBPJPY',143.470,143.380,'Sell',861000,861000,'2021-02-01 00:01:16.682','Done','note20','tag2;tag6;tag14;tag16;tag18;tag20;'
'1001DF84FF','USDCAD',1.27900,1.27898,'Sell',688000,688000,'2021-02-01 00:01:17.955','Fill','note9','tag6;tag12;'
'100EB81144','GBPJPY',143.470,143.438,'Sell',327000,327000,'2021-02-01 00:01:18.602','Fill','note15','tag3;tag8;'
'100EC5864E','AUDJPY',80.0300,0,'Sell',661000,0,'2021-02-01 00:01:19.691','InProgress','note3','tag3;tag7;tag10;tag15;tag17;'
'1001DF84FF','USDCAD',1.27900,1.27898,'Sell',688000,688000,'2021-02-01 00:01:19.783','Done','note9','tag6;tag12;'
'1001E05B02','USDJPY',104.740,0,'Sell',715000,0,'2021-02-01 00:01:21.289','InProgress','note18','tag1;tag8;tag9;tag12;tag17;'
'100ECFAA67','USDCAD',1.27900,0,'Buy',379000,0,'2021-02-01 00:01:21.335','New','note2','tag6;tag13;'
'1001E09E9C','USDJPY',104.740,0,'Sell',569000,0,'2021-02-01 00:01:22.195','InProgress','note7',''
'100EBDC83F','CADJPY',81.8800,0,'Sell',545000,0,'2021-02-01 00:01:22.198','Cancel','note14','tag6;tag7;tag13;tag16;tag18;tag20;'
'1001E05B02','USDJPY',104.740,104.667,'Sell',715000,715000,'2021-02-01 00:01:23.326','Fill','note18','tag1;tag8;tag9;tag12;tag17;'
'100ECFAA67','USDCAD',1.27900,0,'Buy',379000,0,'2021-02-01 00:01:23.761','InProgress','note2','tag6;tag13;'
'100EBDC83F','CADJPY',81.8800,0,'Sell',545000,0,'2021-02-01 00:01:25.421','Done','note14','tag6;tag7;tag13;tag16;tag18;tag20;'
'100EB81144','GBPJPY',143.470,143.438,'Sell',327000,327000,'2021-02-01 00:01:25.701','Done','note15','tag3;tag8;'
'1001E05B02','USDJPY',104.740,104.667,'Sell',715000,715000,'2021-02-01 00:01:27.913','Done','note18','tag1;tag8;tag9;tag12;tag17;'
'100EC5864E','AUDJPY',80.0300,0,'Sell',661000,0,'2021-02-01 00:01:28.648','Cancel','note3','tag3;tag7;tag10;tag15;tag17;'
'100ED6D6A7','AUDJPY',80.0300,0,'Buy',558000,0,'2021-02-01 00:01:29.190','New','note11','tag2;tag8;tag13;tag17;tag19;'
'100ECFAA67','USDCAD',1.27900,0,'Buy',379000,0,'2021-02-01 00:01:30.062','Cancel','note2','tag6;tag13;'
'1001E09E9C','USDJPY',104.740,104.658,'Sell',569000,569000,'2021-02-01 00:01:30.401','Fill','note7',''
'100ED6D6A7','AUDJPY',80.0300,0,'Buy',558000,0,'2021-02-01 00:01:31.495','InProgress','note11','tag2;tag8;tag13;tag17;tag19;'
'100ED6D6A7','AUDJPY',80.0300,80.0250,'Buy',558000,532000,'2021-02-01 00:01:33.425','PartialFill','note11','tag2;tag8;tag13;tag17;tag19;'
'1001E9AEF5','EURCAD',1.55205,0,'Sell',36000,0,'2021-02-01 00:01:34.579','InProgress','note5','tag1;tag4;tag9;'
'1001ED0940','EURAUD',1.58800,0,'Buy',673000,0,'2021-02-01 00:01:35.677','InProgress','note9','tag5;tag13;'
'1001F32B97','EURAUD',1.58800,0,'Buy',183000,0,'2021-02-01 00:01:36.009','InProgress','note13','tag11;tag15;tag20;'
'100EDC8295','GBPJPY',143.470,0,'Buy',208000,0,'2021-02-01 00:01:36.559','New','note10','tag7;tag12;'
'100EDC8295','GBPJPY',143.470,0,'Buy',208000,0,'2021-02-01 00:01:36.753','InProgress','note10','tag7;tag12;'
'100ED6D6A7','AUDJPY',80.0300,80.0250,'Buy',558000,532000,'2021-02-01 00:01:36.930','Done','note11','tag2;tag8;tag13;tag17;tag19;'
'1001F32B97','EURAUD',1.58800,0,'Buy',183000,0,'2021-02-01 00:01:37.016','Cancel','note13','tag11;tag15;tag20;'
'1001F65511','AUDJPY',80.0300,0,'Sell',965000,0,'2021-02-01 00:01:37.410','InProgress','note17','tag11;'
'100EC5864E','AUDJPY',80.0300,0,'Sell',661000,0,'2021-02-01 00:01:37.655','Done','note3','tag3;tag7;tag10;tag15;tag17;'
'100ECFAA67','USDCAD',1.27900,0,'Buy',379000,0,'2021-02-01 00:01:38.038','Done','note2','tag6;tag13;'
'1001E09E9C','USDJPY',104.740,104.658,'Sell',569000,569000,'2021-02-01 00:01:39.182','Done','note7',''
'1001E41978','USDCAD',1.27900,1.27922,'Buy',31000,27000,'2021-02-01 00:01:39.540','PartialFill','note1',''
'1001E9AEF5','EURCAD',1.55205,0,'Sell',36000,0,'2021-02-01 00:01:39.703','Cancel','note5','tag1;tag4;tag9;'
'100EDC8295','GBPJPY',143.470,0,'Buy',208000,0,'2021-02-01 00:01:40.447','Cancel','note10','tag7;tag12;'
'1001F32B97','EURAUD',1.58800,0,'Buy',183000,0,'2021-02-01 00:01:42.248','Done','note13','tag11;tag15;tag20;'
'1001F65511','AUDJPY',80.0300,80.0304,'Sell',965000,900000,'2021-02-01 00:01:43.736','PartialFill','note17','tag11;'
'1001E9AEF5','EURCAD',1.55205,0,'Sell',36000,0,'2021-02-01 00:01:44.102','Done','note5','tag1;tag4;tag9;'
'1001E41978','USDCAD',1.27900,1.27922,'Buy',31000,27000,'2021-02-01 00:01:44.200','Done','note1',''
'1001ED0940','EURAUD',1.58800,0,'Buy',673000,0,'2021-02-01 00:01:44.275','Cancel','note9','tag5;tag13;'
'1002081CEB','EURAUD',1.58800,0,'Buy',695000,0,'2021-02-01 00:01:45.384','InProgress','note20','tag13;tag19;'
'100EDFC313','CADJPY',81.8800,0,'Buy',496000,0,'2021-02-01 00:01:45.802','New','note19','tag11;tag15;'
'1001ED0940','EURAUD',1.58800,0,'Buy',673000,0,'2021-02-01 00:01:46.248','Done','note9','tag5;tag13;'
'1001F65511','AUDJPY',80.0300,80.0304,'Sell',965000,900000,'2021-02-01 00:01:47.562','Done','note17','tag11;'
'1001FD780A','EURAUD',1.58800,0,'Sell',567000,0,'2021-02-01 00:01:48.245','Cancel','note11','tag3;tag5;tag15;tag17;'
'100EDC8295','GBPJPY',143.470,0,'Buy',208000,0,'2021-02-01 00:01:49.266','Done','note10','tag7;tag12;'
'1001FD780A','EURAUD',1.58800,0,'Sell',567000,0,'2021-02-01 00:01:49.525','Done','note11','tag3;tag5;tag15;tag17;'
'1002100F44','USDJPY',104.740,0,'Buy',206000,0,'2021-02-01 00:01:49.802','InProgress','note4','tag11;'
'1002081CEB','EURAUD',1.58800,1.58893,'Buy',695000,627000,'2021-02-01 00:01:50.253','PartialFill','note20','tag13;tag19;'
'100EE9DCA1','EURGDP',0.88570,0,'Buy',741000,0,'2021-02-01 00:01:52.054','New','note8','tag7;tag8;tag12;tag13;tag17;'
'100EE9DCA1','EURGDP',0.88570,0,'Buy',741000,0,'2021-02-01 00:01:53.156','InProgress','note8','tag7;tag8;tag12;tag13;tag17;'
'100EDFC313','CADJPY',81.8800,0,'Buy',496000,0,'2021-02-01 00:01:54.220','InProgress','note19','tag11;tag15;'
'100EE9DCA1','EURGDP',0.88570,0,'Buy',741000,0,'2021-02-01 00:01:57.358','Cancel','note8','tag7;tag8;tag12;tag13;tag17;'
'100215F00F','AUDJPY',80.0300,0,'Buy',112001,0,'2021-02-01 00:01:58.604','InProgress','note8','tag5;tag10;tag19;'
'100EEF40FC','GBPJPY',143.470,0,'Sell',416000,0,'2021-02-01 00:01:59.050','New','note7','tag1;tag5;'
'1002100F44','USDJPY',104.740,104.678,'Buy',206000,206000,'2021-02-01 00:01:59.120','Fill','note4','tag11;'
'1002081CEB','EURAUD',1.58800,1.58893,'Buy',695000,627000,'2021-02-01 00:01:59.272','Done','note20','tag13;tag19;'
'100EEF40FC','GBPJPY',143.470,0,'Sell',416000,0,'2021-02-01 00:02:01.271','InProgress','note7','tag1;tag5;'
'100EDFC313','CADJPY',81.8800,81.8709,'Buy',496000,496000,'2021-02-01 00:02:03.513','Fill','note19','tag11;tag15;'
'100215F00F','AUDJPY',80.0300,0,'Buy',112001,0,'2021-02-01 00:02:03.706','Cancel','note8','tag5;tag10;tag19;'
'100217FDA1','EURCAD',1.55205,0,'Sell',579000,0,'2021-02-01 00:02:04.825','InProgress','note17','tag5;tag13;tag14;'
'10021EA5ED','CADJPY',81.8800,0,'Buy',925000,0,'2021-02-01 00:02:06.225','Cancel','note6','tag5;'
'100EE9DCA1','EURGDP',0.88570,0,'Buy',741000,0,'2021-02-01 00:02:06.235','Done','note8','tag7;tag8;tag12;tag13;tag17;'
'100217FDA1','EURCAD',1.55205,0,'Sell',579000,0,'2021-02-01 00:02:06.246','Cancel','note17','tag5;tag13;tag14;'
'100EDFC313','CADJPY',81.8800,81.8709,'Buy',496000,496000,'2021-02-01 00:02:06.481','Done','note19','tag11;tag15;'
'1002100F44','USDJPY',104.740,104.678,'Buy',206000,206000,'2021-02-01 00:02:07.313','Done','note4','tag11;'
'100EF1EBB3','USDCAD',1.27900,0,'Buy',149000,0,'2021-02-01 00:02:08.975','New','note6','tag5;tag9;tag12;tag13;tag14;'
'100EEF40FC','GBPJPY',143.470,143.444,'Sell',416000,416000,'2021-02-01 00:02:11.117','Fill','note7','tag1;tag5;'
'100EEF40FC','GBPJPY',143.470,143.444,'Sell',416000,416000,'2021-02-01 00:02:12.388','Done','note7','tag1;tag5;'
'100215F00F','AUDJPY',80.0300,0,'Buy',112001,0,'2021-02-01 00:02:13.633','Done','note8','tag5;tag10;tag19;'
'100228694C','EURUSD',1.12340,0,'Buy',626000,0,'2021-02-01 00:02:14.364','InProgress','note20','tag12;tag16;tag19;tag20;'
'10021EA5ED','CADJPY',81.8800,0,'Buy',925000,0,'2021-02-01 00:02:14.700','Done','note6','tag5;'
'100217FDA1','EURCAD',1.55205,0,'Sell',579000,0,'2021-02-01 00:02:15.342','Done','note17','tag5;tag13;tag14;'
'10022B8797','EURJPY',127.100,0,'Sell',307000,0,'2021-02-01 00:02:16.002','InProgress','note4','tag8;tag9;tag10;tag13;tag17;'
'10022D7793','GBPJPY',143.470,0,'Buy',750000,0,'2021-02-01 00:02:17.374','InProgress','note3','tag11;tag12;tag13;'
'100228694C','EURUSD',1.12340,1.12276,'Buy',626000,610000,'2021-02-01 00:02:18.153','PartialFill','note20','tag12;tag16;tag19;tag20;'
'100EF82A18','EURCAD',1.55205,0,'Sell',721000,0,'2021-02-01 00:02:18.289','New','note20','tag3;'
'100EF1EBB3','USDCAD',1.27900,0,'Buy',149000,0,'2021-02-01 00:02:18.600','InProgress','note6','tag5;tag9;tag12;tag13;tag14;'
'10022EC9B9','USDJPY',104.740,0,'Sell',890000,0,'2021-02-01 00:02:18.840','InProgress','note7','tag4;tag8;tag9;tag18;tag20;'
'100EF82A18','EURCAD',1.55205,0,'Sell',721000,0,'2021-02-01 00:02:19.303','InProgress','note20','tag3;'
'10022EC9B9','USDJPY',104.740,104.774,'Sell',890000,883000,'2021-02-01 00:02:19.931','PartialFill','note7','tag4;tag8;tag9;tag18;tag20;'
'100EF1EBB3','USDCAD',1.27900,1.27946,'Buy',149000,149000,'2021-02-01 00:02:20.000','Fill','note6','tag5;tag9;tag12;tag13;tag14;'
'100228694C','EURUSD',1.12340,1.12276,'Buy',626000,610000,'2021-02-01 00:02:20.792','Done','note20','tag12;tag16;tag19;tag20;'
'10022B8797','EURJPY',127.100,127.171,'Sell',307000,307000,'2021-02-01 00:02:21.540','Fill','note4','tag8;tag9;tag10;tag13;tag17;'
'10022EC9B9','USDJPY',104.740,104.774,'Sell',890000,883000,'2021-02-01 00:02:21.672','Done','note7','tag4;tag8;tag9;tag18;tag20;'
'10022D7793','GBPJPY',143.470,143.495,'Buy',750000,675000,'2021-02-01 00:02:24.521','PartialFill','note3','tag11;tag12;tag13;'
'100237BA79','EURGDP',0.88570,0.88593,'Buy',815000,766000,'2021-02-01 00:02:25.030','PartialFill','note11','tag4;tag9;tag18;'
'100EF82A18','EURCAD',1.55205,0,'Sell',721000,0,'2021-02-01 00:02:25.267','Cancel','note20','tag3;'
'100EF87E08','AUDJPY',80.0300,0,'Sell',67000,0,'2021-02-01 00:02:25.627','New','note4','tag15;'
'1002392FD9','EURGDP',0.88570,0,'Buy',768000,0,'2021-02-01 00:02:26.344','InProgress','note10','tag6;tag19;'
'100EF1EBB3','USDCAD',1.27900,1.27946,'Buy',149000,149000,'2021-02-01 00:02:26.800','Done','note6','tag5;tag9;tag12;tag13;tag14;'
'100EFBFA80','EURCAD',1.55205,0,'Sell',275000,0,'2021-02-01 00:02:29.574','New','note18','tag1;tag18;'
'10022D7793','GBPJPY',143.470,143.495,'Buy',750000,675000,'2021-02-01 00:02:29.593','Done','note3','tag11;tag12;tag13;'
'10022B8797','EURJPY',127.100,127.171,'Sell',307000,307000,'2021-02-01 00:02:29.628','Done','note4','tag8;tag9;tag10;tag13;tag17;'
'100EFF413C','USDJPY',104.740,0,'Sell',588000,0,'2021-02-01 00:02:30.590','New','note2','tag1;tag3;tag5;tag16;'
'100237BA79','EURGDP',0.88570,0.88593,'Buy',815000,766000,'2021-02-01 00:02:31.125','Done','note11','tag4;tag9;tag18;'
'1002392FD9','EURGDP',0.88570,0.88539,'Buy',768000,728000,'2021-02-01 00:02:31.353','PartialFill','note10','tag6;tag19;'
'100239FB33','CADJPY',81.8800,0,'Sell',146000,0,'2021-02-01 00:02:31.477','InProgress','note14','tag1;tag2;tag20;'
'100EF87E08','AUDJPY',80.0300,0,'Sell',67000,0,'2021-02-01 00:02:31.515','InProgress','note4','tag15;'
'100239FB33','CADJPY',81.8800,0,'Sell',146000,0,'2021-02-01 00:02:32.610','Cancel','note14','tag1;tag2;tag20;'
'100242BBFD','USDJPY',104.740,0,'Buy',499000,0,'2021-02-01 00:02:32.644','InProgress','note13','tag17;tag20;'
'100249C291','CADJPY',81.8800,0,'Buy',531000,0,'2021-02-01 00:02:33.655','InProgress','note7','tag7;tag15;tag18;tag19;'
'100239FB33','CADJPY',81.8800,0,'Sell',146000,0,'2021-02-01 00:02:33.668','Done','note14','tag1;tag2;tag20;'
'100EF87E08','AUDJPY',80.0300,80.0242,'Sell',67000,65000,'2021-02-01 00:02:33.953','PartialFill','note4','tag15;'
'100F09FA23','EURJPY',127.100,0,'Buy',403000,0,'2021-02-01 00:02:34.760','New','note6','tag5;tag7;tag9;tag13;'
'100EF82A18','EURCAD',1.55205,0,'Sell',721000,0,'2021-02-01 00:02:35.156','Done','note20','tag3;'
'100249C291','CADJPY',81.8800,81.8700,'Buy',531000,517000,'2021-02-01 00:02:36.441','PartialFill','note7','tag7;tag15;tag18;tag19;'
'100EFBFA80','EURCAD',1.55205,0,'Sell',275000,0,'2021-02-01 00:02:37.196','InProgress','note18','tag1;tag18;'
'1002392FD9','EURGDP',0.88570,0.88539,'Buy',768000,728000,'2021-02-01 00:02:37.337','Done','note10','tag6;tag19;'
